24000	723
24000	724
24000	725
24000	726
24000	727
24000	728
24000	729
24000	730
24000	731
24000	732
24000	733
24000	734
23000	735
23000	736
23000	737
23000	738
23000	739
23000	740
22900	741
22600	742
22500	743
22500	744
22075	745
22000	746
22000	747
22000	748
22000	749
22000	750
22000	751
22000	752
22000	753
22000	754
22000	755
22000	756
22000	757
21920	758
21600	759
21600	760
21600	761
21600	762
21500	763
21300	764
21200	765
21200	766
21000	767
21000	768
21000	769
21000	770
21000	771
20800	772
20600	773
20500	774
20300	775
20017	776
20000	777
20000	778
20000	779
20000	780
20000	781
20000	782
20000	783
20000	784
20000	785
20000	786
20000	787
20000	788
20000	789
20000	790
20000	791
20000	792
20000	793
20000	794
20000	795
20000	796
20000	797
20000	798
20000	799
20000	800
20000	801
20000	802
20000	803
20000	804
20000	805
20000	806
20000	807
20000	808
20000	809
20000	810
20000	811
20000	812
20000	813
20000	814
20000	815
20000	816
20000	817
20000	818
20000	819
20000	820
20000	821
20000	822
20000	823
20000	824
20000	825
20000	826
20000	827
20000	828
20000	829
20000	830
20000	831
20000	832
20000	833
20000	834
20000	835
20000	836
20000	837
20000	838
20000	839
20000	840
20000	841
20000	842
20000	843
20000	844
20000	845
20000	846
20000	847
20000	848
20000	849
20000	850
20000	851
20000	852
20000	853
20000	854
20000	855
20000	856
20000	857
20000	858
20000	859
20000	860
20000	861
20000	862
20000	863
20000	864
20000	865
20000	866
20000	867
20000	868
20000	869
20000	870
20000	871
20000	872
20000	873
20000	874
20000	875
20000	876
20000	877
20000	878
20000	879
20000	880
20000	881
20000	882
20000	883
20000	884
20000	885
20000	886
20000	887
20000	888
20000	889
20000	890
20000	891
20000	892
20000	893
20000	894
20000	895
20000	896
20000	897
20000	898
20000	899
20000	900
20000	901
20000	902
20000	903
20000	904
20000	905
20000	906
20000	907
20000	908
20000	909
20000	910
20000	911
20000	912
20000	913
20000	914
20000	915
20000	916
20000	917
20000	918
20000	919
20000	920
20000	921
20000	922
20000	923
20000	924
20000	925
20000	926
20000	927
20000	928
20000	929
20000	930
19840	931
19836	932
19200	933
19000	934
19000	935
19000	936
18600	937
18522	938
18500	939
18500	940
18100	941
18000	942
18000	943
18000	944
18000	945
18000	946
18000	947
18000	948
18000	949
18000	950
18000	951
18000	952
18000	953
18000	954
18000	955
18000	956
18000	957
17940	958
17900	959
17600	960
17500	961
17500	962
17500	963
17400	964
17400	965
17200	966
17111	967
17000	968
17000	969
17000	970
17000	971
17000	972
17000	973
17000	974
17000	975
17000	976
17000	977
17000	978
17000	979
17000	980
16800	981
16200	982
16000	983
16000	984
16000	985
16000	986
16000	987
16000	988
16000	989
16000	990
16000	991
16000	992
16000	993
16000	994
16000	995
16000	996
16000	997
16000	998
16000	999
16000	1000
16000	1001
16000	1002
16000	1003
16000	1004
16000	1005
16000	1006
16000	1007
16000	1008
15700	1009
15600	1010
15600	1011
15600	1012
15600	1013
15600	1014
15500	1015
15500	1016
15421	1017
15400	1018
15336	1019
15300	1020
15300	1021
15200	1022
15100	1023
15100	1024
15100	1025
15000	1026
15000	1027
15000	1028
15000	1029
15000	1030
15000	1031
15000	1032
15000	1033
15000	1034
15000	1035
15000	1036
15000	1037
15000	1038
15000	1039
15000	1040
15000	1041
15000	1042
15000	1043
15000	1044
15000	1045
15000	1046
15000	1047
15000	1048
15000	1049
15000	1050
15000	1051
15000	1052
15000	1053
15000	1054
15000	1055
15000	1056
15000	1057
15000	1058
15000	1059
15000	1060
15000	1061
15000	1062
15000	1063
15000	1064
15000	1065
15000	1066
15000	1067
15000	1068
15000	1069
15000	1070
15000	1071
15000	1072
15000	1073
15000	1074
15000	1075
15000	1076
15000	1077
15000	1078
15000	1079
15000	1080
15000	1081
15000	1082
15000	1083
15000	1084
15000	1085
15000	1086
15000	1087
15000	1088
14700	1089
14400	1090
14400	1091
14400	1092
14362	1093
14100	1094
14000	1095
14000	1096
14000	1097
14000	1098
14000	1099
14000	1100
14000	1101
14000	1102
14000	1103
14000	1104
14000	1105
14000	1106
14000	1107
14000	1108
14000	1109
14000	1110
14000	1111
14000	1112
14000	1113
14000	1114
14000	1115
14000	1116
13916	1117
13858	1118
13800	1119
13800	1120
13700	1121
13700	1122
13700	1123
13600	1124
13500	1125
13300	1126
13200	1127
13200	1128
13100	1129
13000	1130
13000	1131
13000	1132
13000	1133
13000	1134
13000	1135
13000	1136
13000	1137
13000	1138
13000	1139
13000	1140
13000	1141
13000	1142
13000	1143
13000	1144
13000	1145
13000	1146
13000	1147
13000	1148
12921	1149
12900	1150
12700	1151
12600	1152
12600	1153
12500	1154
12500	1155
12500	1156
12500	1157
12500	1158
12500	1159
12460	1160
12450	1161
12400	1162
12200	1163
12120	1164
12000	1165
12000	1166
12000	1167
12000	1168
12000	1169
12000	1170
12000	1171
12000	1172
12000	1173
12000	1174
12000	1175
12000	1176
12000	1177
12000	1178
12000	1179
12000	1180
12000	1181
12000	1182
12000	1183
12000	1184
12000	1185
12000	1186
12000	1187
12000	1188
12000	1189
12000	1190
12000	1191
12000	1192
12000	1193
12000	1194
12000	1195
12000	1196
12000	1197
12000	1198
12000	1199
12000	1200
12000	1201
12000	1202
12000	1203
12000	1204
12000	1205
12000	1206
12000	1207
12000	1208
12000	1209
12000	1210
12000	1211
12000	1212
12000	1213
12000	1214
12000	1215
12000	1216
12000	1217
12000	1218
12000	1219
11950	1220
11950	1221
11933	1222
11765	1223
11754	1224
11700	1225
11662	1226
11600	1227
11600	1228
11600	1229
11500	1230
11500	1231
11500	1232
11400	1233
11400	1234
11400	1235
11400	1236
11336	1237
11200	1238
11000	1239
11000	1240
11000	1241
11000	1242
11000	1243
11000	1244
11000	1245
11000	1246
11000	1247
11000	1248
11000	1249
11000	1250
11000	1251
11000	1252
11000	1253
11000	1254
11000	1255
11000	1256
11000	1257
11000	1258
11000	1259
11000	1260
11000	1261
11000	1262
11000	1263
11000	1264
11000	1265
10900	1266
10900	1267
10600	1268
10500	1269
10500	1270
10500	1271
10500	1272
10400	1273
10360	1274
10300	1275
10258	1276
10200	1277
10200	1278
10120	1279
10100	1280
10060	1281
10000	1282
10000	1283
10000	1284
10000	1285
10000	1286
10000	1287
10000	1288
10000	1289
10000	1290
10000	1291
10000	1292
10000	1293
10000	1294
10000	1295
10000	1296
10000	1297
10000	1298
10000	1299
10000	1300
10000	1301
10000	1302
10000	1303
10000	1304
10000	1305
10000	1306
10000	1307
10000	1308
10000	1309
10000	1310
10000	1311
10000	1312
10000	1313
10000	1314
10000	1315
10000	1316
10000	1317
10000	1318
10000	1319
10000	1320
10000	1321
10000	1322
10000	1323
10000	1324
10000	1325
10000	1326
10000	1327
10000	1328
10000	1329
10000	1330
10000	1331
10000	1332
10000	1333
10000	1334
10000	1335
10000	1336
10000	1337
10000	1338
10000	1339
10000	1340
10000	1341
10000	1342
10000	1343
10000	1344
10000	1345
10000	1346
10000	1347
10000	1348
10000	1349
10000	1350
10000	1351
10000	1352
10000	1353
10000	1354
10000	1355
10000	1356
10000	1357
10000	1358
10000	1359
10000	1360
10000	1361
10000	1362
10000	1363
10000	1364
10000	1365
10000	1366
10000	1367
10000	1368
10000	1369
10000	1370
10000	1371
10000	1372
10000	1373
10000	1374
10000	1375
10000	1376
10000	1377
10000	1378
10000	1379
10000	1380
10000	1381
10000	1382
10000	1383
10000	1384
10000	1385
10000	1386
10000	1387
10000	1388
10000	1389
10000	1390
10000	1391
10000	1392
10000	1393
10000	1394
10000	1395
10000	1396
10000	1397
10000	1398
10000	1399
10000	1400
10000	1401
10000	1402
10000	1403
10000	1404
10000	1405
10000	1406
10000	1407
10000	1408
10000	1409
10000	1410
10000	1411
10000	1412
10000	1413
10000	1414
10000	1415
10000	1416
10000	1417
10000	1418
10000	1419
10000	1420
10000	1421
10000	1422
10000	1423
10000	1424
10000	1425
10000	1426
10000	1427
10000	1428
10000	1429
10000	1430
10000	1431
10000	1432
10000	1433
10000	1434
10000	1435
10000	1436
10000	1437
10000	1438
10000	1439
10000	1440
10000	1441
10000	1442
10000	1443
10000	1444
10000	1445
10000	1446
10000	1447
10000	1448
10000	1449
10000	1450
10000	1451
10000	1452
10000	1453
10000	1454
10000	1455
10000	1456
10000	1457
10000	1458
10000	1459
10000	1460
10000	1461
10000	1462
10000	1463
10000	1464
10000	1465
10000	1466
10000	1467
10000	1468
10000	1469
10000	1470
10000	1471
10000	1472
10000	1473
10000	1474
10000	1475
10000	1476
10000	1477
10000	1478
10000	1479
10000	1480
10000	1481
10000	1482
10000	1483
10000	1484
10000	1485
10000	1486
10000	1487
10000	1488
10000	1489
10000	1490
10000	1491
10000	1492
10000	1493
10000	1494
10000	1495
10000	1496
10000	1497
10000	1498
10000	1499
10000	1500
10000	1501
10000	1502
10000	1503
10000	1504
10000	1505
10000	1506
10000	1507
10000	1508
10000	1509
10000	1510
10000	1511
10000	1512
10000	1513
10000	1514
10000	1515
10000	1516
10000	1517
10000	1518
10000	1519
10000	1520
10000	1521
10000	1522
10000	1523
10000	1524
10000	1525
10000	1526
10000	1527
10000	1528
10000	1529
10000	1530
10000	1531
10000	1532
10000	1533
10000	1534
10000	1535
10000	1536
10000	1537
10000	1538
10000	1539
10000	1540
10000	1541
10000	1542
10000	1543
10000	1544
10000	1545
10000	1546
10000	1547
10000	1548
10000	1549
10000	1550
10000	1551
10000	1552
10000	1553
10000	1554
10000	1555
10000	1556
10000	1557
10000	1558
10000	1559
10000	1560
10000	1561
10000	1562
10000	1563
10000	1564
10000	1565
10000	1566
10000	1567
10000	1568
10000	1569
10000	1570
10000	1571
10000	1572
10000	1573
10000	1574
10000	1575
10000	1576
10000	1577
10000	1578
10000	1579
10000	1580
10000	1581
10000	1582
10000	1583
10000	1584
10000	1585
10000	1586
10000	1587
10000	1588
10000	1589
10000	1590
10000	1591
10000	1592
10000	1593
10000	1594
10000	1595
10000	1596
10000	1597
10000	1598
10000	1599
10000	1600
10000	1601
10000	1602
10000	1603
10000	1604
10000	1605
10000	1606
10000	1607
10000	1608
10000	1609
10000	1610
10000	1611
10000	1612
10000	1613
10000	1614
10000	1615
10000	1616
10000	1617
10000	1618
10000	1619
10000	1620
10000	1621
10000	1622
10000	1623
10000	1624
10000	1625
10000	1626
10000	1627
10000	1628
10000	1629
10000	1630
10000	1631
10000	1632
10000	1633
10000	1634
10000	1635
10000	1636
10000	1637
10000	1638
10000	1639
10000	1640
10000	1641
10000	1642
10000	1643
10000	1644
10000	1645
10000	1646
10000	1647
10000	1648
10000	1649
10000	1650
10000	1651
10000	1652
10000	1653
10000	1654
10000	1655
10000	1656
10000	1657
10000	1658
10000	1659
10000	1660
10000	1661
9900	1662
9900	1663
9800	1664
9800	1665
9700	1666
9700	1667
9700	1668
9700	1669
9700	1670
9600	1671
9600	1672
9600	1673
9500	1674
9500	1675
9500	1676
9500	1677
9500	1678
9400	1679
9400	1680
9300	1681
9200	1682
9100	1683
9100	1684
9100	1685
9100	1686
9040	1687
9000	1688
9000	1689
9000	1690
9000	1691
9000	1692
9000	1693
9000	1694
9000	1695
9000	1696
9000	1697
9000	1698
9000	1699
9000	1700
9000	1701
9000	1702
9000	1703
9000	1704
9000	1705
9000	1706
9000	1707
9000	1708
9000	1709
9000	1710
9000	1711
9000	1712
9000	1713
9000	1714
9000	1715
9000	1716
9000	1717
9000	1718
8900	1719
8900	1720
8900	1721
8900	1722
8800	1723
8800	1724
8800	1725
8700	1726
8700	1727
8600	1728
8600	1729
8600	1730
8580	1731
8500	1732
8500	1733
8500	1734
8500	1735
8500	1736
8500	1737
8500	1738
8500	1739
8400	1740
8400	1741
8400	1742
8400	1743
8400	1744
8400	1745
8400	1746
8300	1747
8200	1748
8200	1749
8200	1750
8100	1751
8000	1752
8000	1753
8000	1754
8000	1755
8000	1756
8000	1757
8000	1758
8000	1759
8000	1760
8000	1761
8000	1762
8000	1763
8000	1764
8000	1765
8000	1766
8000	1767
8000	1768
8000	1769
8000	1770
8000	1771
8000	1772
8000	1773
8000	1774
8000	1775
8000	1776
8000	1777
8000	1778
8000	1779
8000	1780
8000	1781
8000	1782
8000	1783
8000	1784
8000	1785
8000	1786
8000	1787
8000	1788
8000	1789
8000	1790
8000	1791
8000	1792
8000	1793
8000	1794
8000	1795
8000	1796
8000	1797
8000	1798
8000	1799
8000	1800
8000	1801
8000	1802
8000	1803
8000	1804
8000	1805
8000	1806
8000	1807
8000	1808
8000	1809
8000	1810
8000	1811
8000	1812
8000	1813
8000	1814
8000	1815
7800	1816
7800	1817
7800	1818
7800	1819
7800	1820
7753	1821
7710	1822
7700	1823
7700	1824
7700	1825
7600	1826
7600	1827
7500	1828
7500	1829
7500	1830
7500	1831
7500	1832
7500	1833
7500	1834
7500	1835
7456	1836
7400	1837
7368	1838
7301	1839
7300	1840
7300	1841
7300	1842
7231	1843
7200	1844
7200	1845
7200	1846
7100	1847
7000	1848
7000	1849
7000	1850
7000	1851
7000	1852
7000	1853
7000	1854
7000	1855
7000	1856
7000	1857
7000	1858
7000	1859
7000	1860
7000	1861
7000	1862
7000	1863
7000	1864
7000	1865
7000	1866
7000	1867
7000	1868
7000	1869
7000	1870
7000	1871
7000	1872
7000	1873
7000	1874
7000	1875
7000	1876
7000	1877
7000	1878
7000	1879
7000	1880
7000	1881
7000	1882
7000	1883
7000	1884
7000	1885
7000	1886
7000	1887
7000	1888
7000	1889
7000	1890
7000	1891
7000	1892
7000	1893
7000	1894
7000	1895
7000	1896
7000	1897
7000	1898
7000	1899
7000	1900
7000	1901
7000	1902
7000	1903
7000	1904
7000	1905
7000	1906
7000	1907
7000	1908
7000	1909
7000	1910
7000	1911
7000	1912
7000	1913
7000	1914
7000	1915
7000	1916
7000	1917
7000	1918
7000	1919
7000	1920
7000	1921
7000	1922
7000	1923
7000	1924
7000	1925
7000	1926
7000	1927
7000	1928
7000	1929
7000	1930
6801	1931
6700	1932
6700	1933
6700	1934
6600	1935
6600	1936
6600	1937
6600	1938
6600	1939
6500	1940
6500	1941
6500	1942
6500	1943
6500	1944
6500	1945
6500	1946
6500	1947
6500	1948
6500	1949
6500	1950
6500	1951
6500	1952
6480	1953
6460	1954
6400	1955
6400	1956
6400	1957
6400	1958
6400	1959
6400	1960
6400	1961
6356	1962
6340	1963
6300	1964
6240	1965
6200	1966
6200	1967
6200	1968
6200	1969
6200	1970
6200	1971
6200	1972
6100	1973
6100	1974
6076	1975
6050	1976
6000	1977
6000	1978
6000	1979
6000	1980
6000	1981
6000	1982
6000	1983
6000	1984
6000	1985
6000	1986
6000	1987
6000	1988
6000	1989
6000	1990
6000	1991
6000	1992
6000	1993
6000	1994
6000	1995
6000	1996
6000	1997
6000	1998
6000	1999
6000	2000
6000	2001
6000	2002
6000	2003
6000	2004
6000	2005
6000	2006
6000	2007
6000	2008
6000	2009
6000	2010
6000	2011
6000	2012
6000	2013
6000	2014
6000	2015
6000	2016
6000	2017
6000	2018
6000	2019
6000	2020
6000	2021
6000	2022
6000	2023
6000	2024
6000	2025
6000	2026
6000	2027
6000	2028
6000	2029
6000	2030
6000	2031
6000	2032
6000	2033
6000	2034
6000	2035
6000	2036
6000	2037
6000	2038
6000	2039
6000	2040
6000	2041
6000	2042
6000	2043
6000	2044
6000	2045
6000	2046
6000	2047
6000	2048
6000	2049
6000	2050
6000	2051
6000	2052
6000	2053
6000	2054
6000	2055
6000	2056
6000	2057
6000	2058
6000	2059
6000	2060
6000	2061
6000	2062
6000	2063
6000	2064
6000	2065
6000	2066
6000	2067
6000	2068
6000	2069
6000	2070
6000	2071
6000	2072
6000	2073
6000	2074
6000	2075
6000	2076
6000	2077
6000	2078
6000	2079
6000	2080
6000	2081
6000	2082
6000	2083
6000	2084
6000	2085
6000	2086
6000	2087
6000	2088
6000	2089
6000	2090
5900	2091
5900	2092
5800	2093
5800	2094
5800	2095
5800	2096
5700	2097
5700	2098
5700	2099
5700	2100
5600	2101
5500	2102
5500	2103
5500	2104
5500	2105
5500	2106
5500	2107
5500	2108
5500	2109
5500	2110
5500	2111
5400	2112
5400	2113
5400	2114
5400	2115
5400	2116
5400	2117
5376	2118
5300	2119
5300	2120
5300	2121
5300	2122
5200	2123
5200	2124
5200	2125
5200	2126
5200	2127
5100	2128
5100	2129
5100	2130
5100	2131
5040	2132
5040	2133
5001	2134
5000	2135
5000	2136
5000	2137
5000	2138
5000	2139
5000	2140
5000	2141
5000	2142
5000	2143
5000	2144
5000	2145
5000	2146
5000	2147
5000	2148
5000	2149
5000	2150
5000	2151
5000	2152
5000	2153
5000	2154
5000	2155
5000	2156
5000	2157
5000	2158
5000	2159
5000	2160
5000	2161
5000	2162
5000	2163
5000	2164
5000	2165
5000	2166
5000	2167
5000	2168
5000	2169
5000	2170
5000	2171
5000	2172
5000	2173
5000	2174
5000	2175
5000	2176
5000	2177
5000	2178
5000	2179
5000	2180
5000	2181
5000	2182
5000	2183
5000	2184
5000	2185
5000	2186
5000	2187
5000	2188
5000	2189
5000	2190
5000	2191
5000	2192
5000	2193
5000	2194
5000	2195
5000	2196
5000	2197
5000	2198
5000	2199
5000	2200
5000	2201
5000	2202
5000	2203
5000	2204
5000	2205
5000	2206
5000	2207
5000	2208
5000	2209
5000	2210
5000	2211
5000	2212
5000	2213
5000	2214
5000	2215
5000	2216
5000	2217
5000	2218
5000	2219
5000	2220
5000	2221
5000	2222
5000	2223
5000	2224
5000	2225
5000	2226
5000	2227
5000	2228
5000	2229
5000	2230
5000	2231
5000	2232
5000	2233
5000	2234
5000	2235
5000	2236
5000	2237
5000	2238
5000	2239
5000	2240
5000	2241
5000	2242
5000	2243
5000	2244
5000	2245
5000	2246
5000	2247
5000	2248
5000	2249
5000	2250
5000	2251
5000	2252
5000	2253
5000	2254
5000	2255
5000	2256
5000	2257
5000	2258
5000	2259
5000	2260
5000	2261
5000	2262
5000	2263
5000	2264
5000	2265
5000	2266
5000	2267
5000	2268
5000	2269
5000	2270
5000	2271
5000	2272
5000	2273
5000	2274
5000	2275
5000	2276
5000	2277
5000	2278
5000	2279
5000	2280
5000	2281
5000	2282
5000	2283
5000	2284
5000	2285
5000	2286
5000	2287
5000	2288
5000	2289
5000	2290
5000	2291
5000	2292
5000	2293
5000	2294
5000	2295
5000	2296
5000	2297
5000	2298
5000	2299
5000	2300
5000	2301
5000	2302
5000	2303
5000	2304
5000	2305
5000	2306
5000	2307
5000	2308
5000	2309
5000	2310
5000	2311
5000	2312
5000	2313
5000	2314
5000	2315
5000	2316
5000	2317
5000	2318
5000	2319
5000	2320
5000	2321
5000	2322
5000	2323
5000	2324
5000	2325
5000	2326
5000	2327
5000	2328
5000	2329
5000	2330
5000	2331
5000	2332
5000	2333
5000	2334
5000	2335
5000	2336
5000	2337
5000	2338
5000	2339
5000	2340
5000	2341
5000	2342
5000	2343
5000	2344
5000	2345
5000	2346
5000	2347
5000	2348
5000	2349
5000	2350
5000	2351
5000	2352
5000	2353
5000	2354
5000	2355
5000	2356
5000	2357
5000	2358
5000	2359
5000	2360
5000	2361
5000	2362
5000	2363
5000	2364
5000	2365
5000	2366
5000	2367
5000	2368
5000	2369
5000	2370
5000	2371
5000	2372
5000	2373
5000	2374
5000	2375
5000	2376
5000	2377
5000	2378
5000	2379
5000	2380
5000	2381
5000	2382
5000	2383
5000	2384
5000	2385
5000	2386
5000	2387
5000	2388
5000	2389
5000	2390
5000	2391
5000	2392
5000	2393
5000	2394
5000	2395
5000	2396
5000	2397
5000	2398
5000	2399
5000	2400
5000	2401
5000	2402
5000	2403
5000	2404
5000	2405
5000	2406
5000	2407
5000	2408
5000	2409
5000	2410
5000	2411
5000	2412
5000	2413
5000	2414
5000	2415
5000	2416
5000	2417
5000	2418
5000	2419
5000	2420
5000	2421
5000	2422
5000	2423
5000	2424
5000	2425
5000	2426
5000	2427
5000	2428
5000	2429
5000	2430
5000	2431
5000	2432
5000	2433
5000	2434
5000	2435
5000	2436
5000	2437
5000	2438
5000	2439
5000	2440
5000	2441
5000	2442
5000	2443
5000	2444
5000	2445
5000	2446
5000	2447
5000	2448
5000	2449
5000	2450
5000	2451
5000	2452
5000	2453
5000	2454
5000	2455
5000	2456
5000	2457
5000	2458
5000	2459
5000	2460
5000	2461
5000	2462
5000	2463
5000	2464
5000	2465
5000	2466
5000	2467
5000	2468
5000	2469
5000	2470
5000	2471
5000	2472
5000	2473
5000	2474
5000	2475
5000	2476
5000	2477
5000	2478
5000	2479
5000	2480
5000	2481
5000	2482
5000	2483
5000	2484
5000	2485
5000	2486
5000	2487
5000	2488
5000	2489
5000	2490
5000	2491
